only1nabil	TorontoStar	AcadieSon	ElDiabloZoe	RyersonU	TetraRyerson	sageryerson	sweetiepiecat	mathryerson	TheCatTweeting	CatsRuleNews	AndreasKalo
6.48E-04	9.53E-04	9.75E-04	0	0	0	0	0	0	0	0	0.001545984
0	0	0	0	0	0	0	0.002695463	0	0.003107443	0	0
0.002592604	0.00142978	0.00194932	0	0	0	0	0	0	0	0	0.002318977
0	0	0	0	0	0	0	8.34E-04	0	0.001202123	0.006241887	0
0.001549507	0.001898953	0	0	4.08E-04	0	0	0.001317026	0	0	0	0.00369592
0	0	0	0	0	0	0	0	0	0	0	0.0034968
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.00206601	0.004557486	0.001553385	0	0	0	0	0.004477888	0	0.001138742	0	0
0.001549507	0.001898953	0.002330078	0	0	0	0	5.27E-04	0	0	0	0.00184796
0.003888906	0.001906373	9.75E-04	0	0	0	0	0	0	0	0	0.004637953
0.002592604	9.53E-04	0.00194932	0	0	0	0	0	0	0	0	0.002318977
0.003888906	0.00142978	0.004873299	0	0	0	0	0	0	0	0	0.003091969
0.002592604	4.77E-04	0.004873299	0	0	0	0	0	0	0	0	0.002318977
0	0.00155458	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5.39E-04	0	7.77E-04	0	0
0	0	0	0	0	0	0	8.34E-04	0	0.002404246	0.006241887	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.003171266	7.77E-04	0	0	0	0	0	0	0	0	0	0
6.79E-04	0.002121608	0.001020896	0	0.004093665	0	0	8.66E-05	0.002837907	1.25E-04	0.001295309	0.001012077
0.002592604	0.001906373	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0.001057089	0.00155458	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.003478011	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.002592604	9.53E-04	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0	0.002155974	0	0	0	0	0	0	0	0	0	0
9.54E-04	9.35E-04	4.78E-04	0	5.03E-04	0	0	4.87E-04	0	0	0.002426869	7.58E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0	0	0	0.00405768	0	0	0	0	0	0	0
0	6.01E-04	0.002459768	0	0.005497612	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.001617278	0	0.003107443	0	0
0	0	0	0	0.002318674	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.003773648	0	0.001553721	0	0
0.003888906	0.005242526	0.004873299	0	0	0	0	0	0	0	0	0.003864961
0	0	0.001589602	0	0.002089871	0	0	0	0	0	0	0
0.002114177	7.77E-04	0	0	0	0	0	0	0	0	0	0
0.002543945	0.001636769	0.002869101	0	0	0	0	0.003729902	0	0.003505425	0.002426869	0.001516969
0.001635751	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	0
0.001271972	0.001169121	9.56E-04	0	2.51E-04	0	0	3.24E-04	0	4.67E-04	0	7.58E-04
0.002114177	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0.003109161	0	0	0	0	0	0	0	0	0	0.002521392
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
0.001057089	0.003109161	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.003179203	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
6.48E-04	0.00142978	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
6.48E-04	4.77E-04	0.002923979	0	0	0	0	0	0	0	0	7.73E-04
0.001296302	9.53E-04	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0.003888906	4.77E-04	9.75E-04	0	0	0	0	0	0	0	0	0.003864961
0.003888906	0.00142978	9.75E-04	0	0	0	0	0	0	0	0	0.002318977
0.002592604	9.53E-04	0.002923979	0	0	0	0	0	0	0	0	0.001545984
0	0	0	0	4.18E-04	0	0	0	0.004418808	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001635751	0.001202788	0.001229884	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.001078185	0	0.001553721	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0.018148226	0.020493512	0.026315815	0	0	0	0	0	0	0	0	0.027054728
0.002592604	0.001906373	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.003179203	0	0	0	0	0	0	0	0	0.002521392
8.18E-04	0.001804181	0.001229884	0	0	0	0	0	0	0	0	0
0	0.001804181	0.001229884	0	0	0	0	0.001668396	0	0	0	0
0	0	0	0	0.008359482	0	0	0	0.008837615	0	0	0
0.003271502	0.004209757	0	0	0	0	0	0	0	0	0	0.001950815
0.003888906	0.003336153	0.004873299	0	0	0	0	0	0	0	0	7.73E-04
8.18E-04	0.002405575	0	0	0	0	0	0	0	0	0	9.75E-04
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.002592604	0.00285956	0.00194932	0	0	0	0	0	0	0	0	0.002318977
0	0	0	0	0.002507845	0	0	0	0.004418808	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
8.18E-04	0	0.002459768	0	0	0	0	0	0	0	0	0.00390163
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0.004768805	0	0.003761767	0	0	0	0	0	0	0
0.012963019	0.011914833	0.006822619	0	0	0	0	0	0	0	0	0.021643782
6.48E-04	4.77E-04	9.75E-04	0	0	0	0	0	0	0	0	0.002318977
0	0	0	0	0	0	0	5.39E-04	0	0.001553721	0	0
0.002592604	0.002382967	0.003898639	0	0	0	0	0	0	0	0	0.003091969
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0	0	0	0	0	0	0.001078185	0	0.001553721	0	0
6.48E-04	0.002382967	0.002923979	0	0	0	0	0	0	0	0	0.003864961
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0.004537057	0.003812746	0.00194932	0	0	0	0	0	0	0	0	0.002318977
0.003888906	9.53E-04	0.00194932	0	0	0	0	0	0	0	0	0.006183938
0.001057089	0.00155458	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.006481509	0.003336153	0.00194932	0	0	0	0	0	0	0	0	0.007729922
8.18E-04	0.002405575	0	0	0	0	0	0	0	0	0	0.001950815
0.001226813	9.02E-04	0.001844826	0	0.002587111	0	0	2.09E-04	0.001709428	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.002114177	7.77E-04	0	0	0	0	0	0	0	0	0	0
0.003271502	0	0.001229884	0	0.001293556	0	0	0	0	0	0	0
0	0	0	0	0.002507845	0	0	0	0.004418808	0	0	0
0	0	0	0	0.002318674	0	0	0	0	0	0	0
0.001057089	0.00155458	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.008777456	0	0	0	0.004418808	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.002453626	0	0.001229884	0	0	0	0	0	0	0	0	0.001950815
0.023981585	0.025736038	0.023391836	0	0	0	0	0	0	0	0	0.02087079
0.00712966	0.005242526	0.003898639	0	0	0	0	0	0	0	0	0.006183938
0.001296302	0.002382967	0.00194932	0	0	0	0	0	0	0	0	7.73E-04
0.003240755	0.003812746	0.003898639	0	0	0	0	0	0	0	0	0.001545984
0	0	0	0	0.00405768	0	0	0	0	0	0	0
0.002114177	7.77E-04	0	0	0	0	0	0	0	0	0	0
8.18E-04	0.004209757	0	0	0	0	0	0	0	0	0	0.001950815
5.17E-04	3.80E-04	0	0	0.00142958	0	0	0	0.002159067	0	0	0.001231973
8.18E-04	3.01E-04	0.001229884	0	4.85E-04	0	0	0	0.001709428	0	0	9.75E-04
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.002932053	0	0	0	0	0	0	0	0	0	0	0
6.48E-04	0.00142978	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0.001296302	0.002382967	0.00194932	0	0	0	0	0	0	0	0	0.003091969
0	7.60E-04	7.77E-04	0	0	0	0	0.001317026	0	3.80E-04	0	0.001231973
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	8.34E-04	0	0.001202123	0	9.75E-04
0.002114177	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.001617278	0	7.77E-04	0	0
0.003171266	0.00155458	0	0	0	0	0	0	0	0	0	0
0	4.77E-04	0	0	0	0	0	0.002644345	0	0.00142899	0	7.73E-04
0	6.01E-04	0.002459768	0	0	0	0	0	0	0	0	9.75E-04
0.002114177	0.00155458	0	0	0	0	0	0	0	0	0	0
0.001635751	9.02E-04	0.002459768	0	0	0	0	0.003753891	0	0.003606369	0	0.002438519
0	0.002331871	0	0	0	0	0	0	0	0	0	0.005042784
0.003240755	0.00428934	9.75E-04	0	0	0	0	0	0	0	0	0.002318977
0	0	0	0	0	0	0	0.004588088	0	0.009015922	0.012483774	0
8.18E-04	6.01E-04	0	0	0	0	0	0	0	0	0	9.75E-04
0	6.01E-04	0	0	6.47E-04	0	0	0	0	0	0	9.75E-04
0	0.001202788	0.001229884	0	0	0	0	0	0	0	0	0.001950815
0	0.002405575	0.002459768	0	0	0	0	0	0	0	0	0.002926223
5.17E-04	7.60E-04	0.003106771	0	8.17E-04	0	0	0	0	0	0	0.00184796
6.48E-04	0.001906373	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0.002204544	0	0	0	0	0	0	0	0	0
6.48E-04	4.77E-04	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0.001635751	0.001804181	0	0	0	0	0	0	0	0	0	9.75E-04
0	0.00142978	0	0	0	0	0	0.001322172	0	9.53E-04	0	7.73E-04
8.18E-04	6.01E-04	0	0	0	0	0	0	0	0	0	0.001950815
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.005930018	0	0.003884303	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	0.001617278	0	7.77E-04	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	6.01E-04	0.002459768	0	0	0	0	0	0	0	0	9.75E-04
0.001296302	0.002382967	9.75E-04	0	0	0	0	0	0	0	0	0.002318977
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0	0	0	0.001739006	0	0	0	0	0	0	0
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.003336792	0	0.001803184	0.006241887	0
0	9.53E-04	0	0	0	0	0	0.001652715	0	0.00190532	0	7.73E-04
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0.003336792	0	0.001202123	0.006241887	0
0.002932053	0	0	0	0	0	0	0	0	0	0	0
0.002592604	0.002382967	0.003898639	0	0	0	0	0	0	0	0	0.001545984
8.18E-04	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0.002331871	0.001589602	0	0	0	0	0	0	0	0	0
0	0.002331871	0	0	0	0	0	0	0	0	0	0.001260696
0	0.00155458	0	0	0	0	0	0	0	0	0	0.001260696
4.09E-04	9.02E-04	0	0	1.62E-04	0	0	4.17E-04	0	6.01E-04	0	0.001463111
6.48E-04	9.53E-04	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
8.18E-04	0.001202788	0	0	0	0	0	0	0	0	0	0.001950815
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.001617278	0	7.77E-04	0	0
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0.002318674	0	0	0	0	0	0	0
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0	0	0	0	0	0	0	0.0017484
8.18E-04	0.001202788	0	0	0	0	0	0	0	0	0	0.005852445
0	0	0	0.068742835	0	0	0	0.001251297	0	0.001202123	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
9.54E-04	4.68E-04	4.78E-04	0	0	0	0	0.001621697	0	0.002103255	0.002426869	3.79E-04
0	0	0	0	0	0	0	5.39E-04	0	7.77E-04	0	0
0.001944453	4.77E-04	0.002923979	0	0	0	0	0	0	0	0	0.001545984
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.003680439	0.002706272	0	0.034371418	0	0	0	4.17E-04	0	0	0.003120944	0.001950815
0.003888906	0.00285956	0.003898639	0	0	0	0	0	0	0	0	0.003864961
0	0.003006969	0.002459768	0	0	0	0	0	0	0	0	0.002926223
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.002592604	0.001906373	0.004873299	0	0	0	0	0	0	0	0	0.003091969
8.18E-04	0	0.002459768	0	0	0	0	0	0	0	0	9.75E-04
0	0	0	0	0	0	0	0	0.006128236	0	0	0
0	0	0	0	0.008695029	0	0	0	0	0	0	0
0.001944453	0.002382967	0.002923979	0	0	0	0	0	0	0	0	0.003864961
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0	0	0	0.015883016	0	0	0	0.017675231	0	0	0
0.001296302	0.00142978	0.00194932	0	0	0	0	0	0	0	0	0.003864961
0	0	0	0	0.002318674	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.006128236	0	0	0
0.001296302	4.77E-04	0.00194932	0	0	0	0	0	0	0	0	0.001545984
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.00155458	0	0	0	0	0	0	0	0	0	0.002521392
0.001057089	0.00155458	0	0	0	0	0	0	0	0	0	0
0.002114177	0.003109161	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.001253922	0	0	0	0.004418808	0	0	0
0	0	0	0	0	0	0	0.00215637	0	7.77E-04	0	0
9.57E-04	8.79E-04	0.001079154	0	3.78E-04	0	0	2.44E-04	0	3.52E-04	0.001825635	8.56E-04
0.001635751	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	0
0	9.53E-04	0	0	0.002050237	0	0	0.001652715	0	0	0	7.73E-04
0.002592604	4.77E-04	9.75E-04	0	0	0	0	0	0	0	0	0.002318977
0	0	0	0	3.23E-04	0	0	0.001251297	0	6.01E-04	0	0
0	0	0	0	0	0	0	0.002990568	0	0	0	0
0.001057089	0	0	0	4.18E-04	0	0	0	0	0	0	0
0	0	0	0	0.002318674	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0.002453626	0.001804181	0	0	0	0	0	0	0	0	0	0.001950815
8.18E-04	0.003006969	0	0	0	0	0	0	0	0	0	0.001950815
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0.003171266	7.77E-04	0	0	0	0	0	0	0	0	0	0
0.003240755	0.00142978	0.00194932	0	0	0	0	0	0	0	0	0.001545984
0	0.001077987	0	0	0	0	0	0	0	0	0	0
8.18E-04	0.002405575	0	0	0	0	0	0	0	0	0	0.001950815
0.003680439	0.003307666	0.006764361	0	0	0	0	0.001459846	0	6.01E-04	0	0.006827853
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.004398079	0	0	0	0	0	0	0	0	0	0	0
0.001944453	0.002382967	0.002923979	0	0	0	0	0	0	0	0	7.73E-04
0	0	0	0	0.040543489	0	0	0	0.026512846	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.003099014	0.002278743	0.003883464	0	4.08E-04	0	0	0	0	0	0	0.001231973
0	0	0	0	0	0	0	0.002695463	0	0.001553721	0	0
0.001589965	7.01E-04	0.00143455	0	2.51E-04	0	0	0	0.001329264	2.34E-04	0	0.001137726
0.001635751	0.003006969	0	0	0	0	0	0	0	0	0	0.002926223
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.003271502	0.004209757	0	0	0	0	0	0	0	0	0	0.002926223
8.18E-04	0	0.002459768	0	0	0	0	0	0	0	0	9.75E-04
0.001033005	3.80E-04	0	0	0	0	0	0.001053621	0	7.59E-04	0	6.16E-04
0.002114177	0.002331871	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.003171266	0.002331871	0	0	0	0	0	0	0	0	0	0
6.48E-04	0.00285956	9.75E-04	0	0	0	0	0	0	0	0	0.006183938
0	0	0	0	0	0	0	4.17E-04	0	6.01E-04	0.006241887	0
6.48E-04	0.001906373	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0.002114177	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	0.001617278	0	0.002330582	0	0
0	0.002331871	0.003179203	0	0	0	0	0	0	0	0	0
0	0	0	0	0.003343793	0	0	0	0.004418808	0	0	0
6.48E-04	0.00142978	9.75E-04	0	0	0	0	0	0	0	0	0.001545984
0	6.01E-04	0.002459768	0	0	0	0	0	0	0	0	9.75E-04
0	0.00155458	0.003179203	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.002695463	0	7.77E-04	0	0
0	0	0	0	0	0	0	0.001617278	0	7.77E-04	0	0
0.002932053	0	0	0	0	0	0	0	0	0	0	0
0.003240755	0.001906373	0.003898639	0	0	0	0	0	0	0	0	7.73E-04
0.002592604	0.00142978	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0.001635751	0.001202788	0	0	0	0	0	0	0	0	0	9.75E-04
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0.002204544	0	0	0	0	0	0	0	0	0
6.48E-04	0.00142978	0.002923979	0	0	0	0	0	0	0	0	0.003091969
0.001057089	0.00155458	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.003179203	0	0	0	0	0	0	0	0	0
0.002592604	0.00142978	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0	0	0	0	0.001739006	0	0	0	0	0	0	0
0.005833359	0.006672306	0.005847959	0	0	0	0	0	0	0	0	0.010048899
0	0	0	0	0.007523534	0	0	0	0.004418808	0	0	0
8.18E-04	6.01E-04	0	0	0	0	0	0	0	0	0	9.75E-04
0.004089377	0.001804181	0.001229884	0	0	0	0	0	0	0	0	0
0.002453626	0.001804181	0	0	0	0	0	0	0	0	0	9.75E-04
0.003240755	0.00285956	0.00194932	0	0	0	0	0	0	0	0	0.002318977
6.48E-04	0.001906373	0.003898639	0	0	0	0	0	0	0	0	0.001545984
0.001033005	0.001898953	0.001553385	0	0.001838031	0	0	0	0	0	0	0.004927893
0.001635751	6.01E-04	0	0	0	0	0	0	0	0	0	0.001950815
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001296302	4.77E-04	0	0	2.56E-04	0	0	0	0	0	0	7.73E-04
8.18E-04	0	0.001229884	0	0	0	0	0	0	0	0	0.001950815
0	0.00155458	0.001589602	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.004768805	0	0	0	0	0	0	0	0	0
0.002453626	6.01E-04	0.001229884	0	0	0	0	2.09E-04	0	3.01E-04	0	0.001463111
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.002453626	0	0.001229884	0	0	0	0	0	0	0	0	0.001950815
0	0	0	0	0	0	0	0	0	0	0	0.008741999
0.005681526	0.003418115	0.003106771	0	0	0	0	0.001053621	0	0	0	0.006159867
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.003240755	0.00285956	0.002923979	0	0	0	0	0	0	0	0	0.002318977
0.001057089	0	0	0	0	0	0	0	0	7.77E-04	0	0
0.006481509	0.00428934	0.004873299	0	0	0	0	0	0	0	0	0.003091969
8.18E-04	0	0	0	3.23E-04	0	0	0	0	0	0	0.001950815
6.48E-04	0.00142978	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
8.18E-04	0.001804181	0	0	0	0	0	0	0	0	0	9.75E-04
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	6.01E-04	0	0	0.001293556	0	0	0	0	0	0	9.75E-04
5.17E-04	3.80E-04	7.77E-04	0	0.00142958	0	0	0	0	0	0	6.16E-04
0	0	0	0	0	0	0	0.001078185	0	7.77E-04	0	0
8.18E-04	0.002405575	0.001229884	0	0	0	0	0	0	0	0	0
0.006481509	0.006195713	0.004873299	0	0	0	0	0	0	0	0	0.00695693
0	9.53E-04	9.75E-04	0	7.69E-04	0	0	0	0	0	0	7.73E-04
0.002592604	9.53E-04	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0.006481509	0.003336153	0.006822619	0	0	0	0	0	0	0	0	0.00695693
0	0	0	0	0.001671896	0	0	0	0.004418808	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0.00155458	0.001589602	0	0	0	0	0	0	0	0	0
0	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.004537057	0.008102086	0.004873299	0	0	0	0	0	0	0	0	0.003864961
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0.002919693	0	0.006611676	0.006241887	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
8.18E-04	6.01E-04	0.002459768	0	0	0	0	0	0	0	0	0
5.17E-04	7.60E-04	0.001553385	0	0	0	0	7.90E-04	0	0	0	0.001231973
0	0	0	0.054477408	0	0	0	0.00528869	0	0.008573939	0.014839736	0
8.18E-04	0.001202788	0.001229884	0	0	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	5.39E-04	0	0	0	0
8.18E-04	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	0
0.001944453	0.002382967	0.00194932	0	0	0	0	0	0	0	0	7.73E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001635751	6.01E-04	0	0	0	0	0	0	0	0	0	0.00390163
0.001226813	6.01E-04	0.001844826	0	0	0	0	8.34E-04	0	6.01E-04	0	0.001463111
6.48E-04	0.003336153	0.002923979	0	0	0	0	0	0	0	0	0.003091969
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001635751	6.01E-04	0	0	0	0	0	0	0	0	0	0.001950815
2.39E-04	0.001231275	0.001438872	0	9.46E-05	0	0	0.003537815	0	0.003340185	0.00365127	2.85E-04
0	0	0	0	0	0	0	0.001617278	0	7.77E-04	0	0
0	0	0	0	0	0	0	0.004312741	0	0.002330582	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0.001202788	0.001229884	0.034371418	0	0	0	0.014181364	0	0.014124945	0.018725662	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0.00155458	0	0	0	0	0	0	0	0	0	0.002521392
0.001296302	0.00285956	0.00194932	0	0	0	0	0	0	0	0	7.73E-04
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
8.18E-04	0.001202788	6.15E-04	0	0	0	0	6.26E-04	0	3.01E-04	0	0.001463111
0	0	0	0	0.002318674	0	0	0	0	0	0	0
0	0	0	0	0.004637349	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.001589602	0	0	0	0	0	0	0	0	0.002521392
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
6.48E-04	0.00142978	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0	0	0	0	0	0	0	0.001078185	0	0.001553721	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.00206601	7.60E-04	7.77E-04	0	2.04E-04	0	0	0	0	0	0	6.16E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.003271502	6.01E-04	0	0	0	0	0	0	0	0	0	9.75E-04
0.002453626	0.002104878	0.001844826	0	8.08E-04	0	0	0	0.001709428	0	0	9.75E-04
0	0	0	0	6.47E-04	0	0	0	0.003418856	0	0	9.75E-04
0	0.001202788	0	0	3.23E-04	0	0	8.34E-04	0	0	0	0
0.00206601	0.003797905	0.003883464	0	0	0	0	2.63E-04	0	0	0	0.004927893
0	0	0	0	0.001159337	0	0	0	0	0	0	0
8.18E-04	9.02E-04	0	0	0.001778639	0	0	4.17E-04	0.001709428	0	0	4.88E-04
6.48E-04	0.002382967	9.75E-04	0	0	0	0	0	0	0	0	0.003091969
0.001635751	0.001202788	0	0	0	0	0	0	0	0	0	9.75E-04
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.004228355	0	0	0	0	0	0	0	0	0	0	0.001260696
0.003888906	0.003812746	0.00194932	0	0	0	0	0	0	0	0	0.003864961
0.002114177	0.00155458	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.005390926	0	0.003107443	0	0
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
0.002932053	0	0	0	0	0	0	0	0	0	0	0
0.001944453	0.00142978	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0.001549507	7.60E-04	0	0	4.08E-04	0	0	0.001053621	0	7.59E-04	0	0
0.001033005	0.001898953	0.003883464	0	0.001838031	0	0	2.63E-04	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.001635751	6.01E-04	0	0	0	0	0	0	0	0	0	9.75E-04
7.18E-04	7.04E-04	3.60E-04	0	0.001324193	0	0	1.22E-04	0.001999903	3.52E-04	0	2.85E-04
0.009722264	0.009055273	0.004873299	0	0	0	0	0	0	0	0	0.005410946
0.002592604	0.001906373	0.004873299	0	0	0	0	0	0	0	0	0.001545984
0	6.01E-04	0.003689651	0	0	0	0	0	0	0	0	9.75E-04
0.004537057	0.003812746	0.002923979	0	0	0	0	0	0	0	0	0.003091969
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001635751	0.002405575	0	0	0	0	0	0	0	0	0	0.001950815
0.001944453	0.002382967	9.75E-04	0	0	0	0	0	0	0	0	0.002318977
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0.001077987	0	0	0	0	0	0	0	0	0	0
8.18E-04	6.01E-04	0	0	0	0	0	0	0	0	0	9.75E-04
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0.001202788	0.002459768	0	0	0	0	0	0	0	0	0.001950815
0	0.001077987	0	0	0	0	0	0	0	0	0	0
