	jtimberlake	rbruch2010	vintagedrakgon	ProwrestlingNe5	
nowthe	0.0014162297085001897	0.0	0.0	0.0	
nowyouknow	0.0014162297085001897	0.0	0.0	0.0	
nsync	0.004248689125500569	0.0	0.0	0.0	
nsyncfan	0.0014162297085001897	0.0	0.0	0.0	
nsyncismylife	0.0014162297085001897	0.0	0.0	0.0	
nt	0.0014162297085001897	0.0	0.0	0.0	
nuero	0.0	0.050032544098567694	0.0	0.0	
numb	0.0014162297085001897	0.0	0.0	0.0	
number	0.0014162297085001897	0.0	0.0	0.0	
numberonefan	0.0014162297085001897	0.0	0.0	0.0	
numbers	0.0028324594170003794	0.0	0.0	0.0	
nuns	0.0014162297085001897	0.0	0.0	0.0	
nuts	0.0014162297085001897	0.0	0.0	0.0	
nutso	0.0014162297085001897	0.0	0.0	0.0	
ny	0.008497378251001138	0.0	0.0	0.0	
nyc	0.021243445627502845	0.0	0.0	0.0	
nycs	0.0014162297085001897	0.0	0.0	0.0	
nz	0.0014162297085001897	0.0	0.0	0.0	
oatmeal	0.0	0.050032544098567694	0.0	0.0	
obama	0.0014162297085001897	0.0	0.0	0.0	
obnoxious	0.0014162297085001897	0.0	0.0	0.0	
obrigado	0.0028324594170003794	0.0	0.0	0.0	
obsessed	0.0028324594170003794	0.0	0.0	0.0	
obviou	0.0014162297085001897	0.0	0.0	0.0	
ocean	0.004248689125500569	0.0	0.0	0.0	
oceanmigos	0.0014162297085001897	0.0	0.0	0.0	
oct	0.008497378251001138	0.0	0.0	0.0	
october	0.0028324594170003794	0.0	0.0	0.0	
odysseygolf	0.0014162297085001897	0.0	0.0	0.0	
offered	0.0014162297085001897	0.0	0.0	0.0	
office	0.0028324594170003794	0.0	0.0	0.0	
officer	0.0014162297085001897	0.0	0.0	0.0	
official	0.014162297085001897	0.0	0.0	0.0	
officialbbmas	0.0070811485425009485	0.0	0.0	0.0	
officialhomeboy	0.0014162297085001897	0.0	0.0	0.0	
officialkeanu	0.0	0.0	0.09044975269713924	0.0	
officialkeef	0.0014162297085001897	0.0	0.0	0.0	
officially	0.004248689125500569	0.0	0.0	0.05574312921761571	
officialvideo	0.0070811485425009485	0.0	0.0	0.0	
oftenimitatedneverduplicated	0.0014162297085001897	0.0	0.0	0.0	
ohand	0.0014162297085001897	0.0	0.0	0.0	
ohio	0.0014162297085001897	0.0	0.0	0.0	
oil	0.0014162297085001897	0.0	0.0	0.0	
okcmemphis	0.0014162297085001897	0.0	0.0	0.0	
okcthunder	0.0014162297085001897	0.0	0.0	0.0	
okkenna	0.004248689125500569	0.0	0.0	0.0	
okkennaalways	0.0014162297085001897	0.0	0.0	0.0	
okthatwascheesycantstopthefeeling	0.0014162297085001897	0.0	0.0	0.0	
ol	0.0014162297085001897	0.0	0.0	0.0	
older	0.0014162297085001897	0.0	0.0	0.0	
oldfart	0.0014162297085001897	0.0	0.0	0.0	
oldschool	0.0014162297085001897	0.0	0.0	0.0	
olivertrevena	0.0014162297085001897	0.0	0.0	0.0	
olympiceventsthatshouldinvolvebeer	0.0014162297085001897	0.0	0.0	0.0	
olympics	0.0070811485425009485	0.0	0.0	0.0	
omaha	0.0014162297085001897	0.0	0.0	0.0	
omarakileiu	0.0014162297085001897	0.0	0.0	0.0	
omeleteville	0.0014162297085001897	0.0	0.0	0.0	
omg	0.004248689125500569	0.0	0.0	0.0	
omlettevilles	0.0014162297085001897	0.0	0.0	0.0	
onairwithryan	0.005664918834000759	0.0	0.0	0.0	
oneabbvie	0.0	0.050032544098567694	0.0	0.0	
oneatatimeman	0.0014162297085001897	0.0	0.0	0.0	
onegot	0.0014162297085001897	0.0	0.0	0.0	
onehour	0.0014162297085001897	0.0	0.0	0.0	
onemoreday	0.0014162297085001897	0.0	0.0	0.0	
onenationoneteam	0.0014162297085001897	0.0	0.0	0.0	
onerepublic	0.0014162297085001897	0.0	0.0	0.0	
onesjt	0.0014162297085001897	0.0	0.0	0.0	
onetrackleft	0.0014162297085001897	0.0	0.0	0.0	
onevoice	0.0014162297085001897	0.0	0.0	0.0	
online	0.0014162297085001897	0.0	0.0	0.05574312921761571	
onlywheniwalkaway	0.0014162297085001897	0.0	0.0	0.0	
onsales	0.0014162297085001897	0.0	0.0	0.0	
oo	0.0	0.0	0.09044975269713924	0.0	
oooh	0.0028324594170003794	0.0	0.0	0.0	
oops	0.0014162297085001897	0.0	0.0	0.0	
open	0.005664918834000759	0.0	0.0	0.0	
opening	0.004248689125500569	0.0	0.0	0.0	
opinion	0.0014162297085001897	0.0	0.0	0.0	
oprah	0.0028324594170003794	0.0	0.0	0.0	
options	0.0	0.10006508819713539	0.0	0.0	
oracleaward	0.0014162297085001897	0.0	0.0	0.0	
orange	0.0014162297085001897	0.0	0.0	0.0	
orangefield	0.0014162297085001897	0.0	0.0	0.0	
order	0.0014162297085001897	0.0	0.0	0.0	
ordered	0.0028324594170003794	0.0	0.0	0.0	
orel	0.0014162297085001897	0.0	0.0	0.0	
oreo	0.0014162297085001897	0.0	0.0	0.0	
oreos	0.0014162297085001897	0.0	0.0	0.0	
original	0.0014162297085001897	0.0	0.0	0.0	
originofgeorgia	0.0014162297085001897	0.0	0.0	0.0	
orlando	0.0014162297085001897	0.0	0.0	0.05574312921761571	
orleans	0.0014162297085001897	0.0	0.0	0.0	
orvilleiv	0.0014162297085001897	0.0	0.0	0.0	
oscar	0.0014162297085001897	0.0	0.0	0.0	
oscars	0.0035405742712504742	0.025016272049283847	0.0	0.0	
oslo	0.0014162297085001897	0.0	0.0	0.0	
ot	0.0014162297085001897	0.0	0.0	0.0	
othertone	0.0014162297085001897	0.0	0.0	0.0	
ottawa	0.0014162297085001897	0.0	0.0	0.0	
ottmar	0.0014162297085001897	0.0	0.0	0.0	
ottobockusca	0.0	0.050032544098567694	0.0	0.0	
outcome	0.0	0.050032544098567694	0.0	0.0	
outdone	0.0	0.0	0.09044975269713924	0.0	
outfits	0.0028324594170003794	0.0	0.0	0.0	
outrule	0.0014162297085001897	0.0	0.0	0.0	
outstanding	0.004248689125500569	0.0	0.0	0.0	
outta	0.0028324594170003794	0.0	0.0	0.0	
overshare	0.0014162297085001897	0.0	0.0	0.0	
owe	0.0028324594170003794	0.0	0.0	0.0	
owes	0.0014162297085001897	0.0	0.0	0.0	
owner	0.0028324594170003794	0.0	0.0	0.0	
ownmasterclass	0.0014162297085001897	0.0	0.0	0.0	
owntv	0.004248689125500569	0.0	0.0	0.0	
owntvtheres	0.0014162297085001897	0.0	0.0	0.0	
oz	0.0028324594170003794	0.0	0.0	0.0	
oznurnizam	0.0014162297085001897	0.0	0.0	0.0	
pa	0.0014162297085001897	0.0	0.0	0.0	
pac	0.0014162297085001897	0.0	0.0	0.0	
pacinos	0.0014162297085001897	0.0	0.0	0.0	
pack	0.0014162297085001897	0.025016272049283847	0.0	0.0	
packers	0.0014162297085001897	0.025016272049283847	0.0	0.0	
packs	0.0014162297085001897	0.0	0.0	0.0	
pacman	0.0014162297085001897	0.0	0.0	0.0	
paddys	0.0014162297085001897	0.0	0.0	0.0	
paid	0.0014162297085001897	0.0	0.0	0.0	
pains	0.0	0.050032544098567694	0.0	0.0	
paint	0.0014162297085001897	0.0	0.0	0.0	
painting	0.0014162297085001897	0.0	0.0	0.0	
pairofwings	0.0014162297085001897	0.0	0.0	0.0	
pairs	0.0014162297085001897	0.0	0.0	0.0	
paisley	0.0014162297085001897	0.0	0.0	0.0	
palladium	0.005664918834000759	0.0	0.0	0.0	
palmsprings	0.0014162297085001897	0.0	0.0	0.0	
pancakeswith	0.0014162297085001897	0.0	0.0	0.0	
panini	0.0028324594170003794	0.0	0.0	0.0	
pants	0.0028324594170003794	0.0	0.0	0.0	
papabeats	0.0014162297085001897	0.0	0.0	0.0	
paparazzi	0.0014162297085001897	0.0	0.0	0.0	
paper	0.0014162297085001897	0.0	0.0	0.0	
paperless	0.0	0.050032544098567694	0.0	0.0	
par	0.0014162297085001897	0.0	0.0	0.0	
parenting	0.0	0.050032544098567694	0.0	0.0	
parents	0.0	0.050032544098567694	0.0	0.0	
paris	0.004248689125500569	0.0	0.0	0.0	
parisian	0.0014162297085001897	0.0	0.0	0.0	
park	0.005664918834000759	0.0	0.0	0.0	
parken	0.0014162297085001897	0.0	0.0	0.0	
parkway	0.0014162297085001897	0.0	0.0	0.0	
parliament	0.0028324594170003794	0.0	0.0	0.0	
participate	0.0014162297085001897	0.0	0.0	0.0	
participated	0.0014162297085001897	0.0	0.0	0.0	
participating	0.0014162297085001897	0.0	0.0	0.0	
partner	0.0014162297085001897	0.0	0.0	0.0	
parts	0.0014162297085001897	0.0	0.0	0.0	
party	0.028324594170003794	0.0	0.0	0.0	
partying	0.0014162297085001897	0.0	0.0	0.0	
partyitup	0.0014162297085001897	0.0	0.0	0.0	
pasa	0.0014162297085001897	0.0	0.0	0.0	
pass	0.0028324594170003794	0.0	0.0	0.0	
passes	0.0028324594170003794	0.0	0.0	0.0	
passing	0.0014162297085001897	0.025016272049283847	0.0	0.0	
passion	7.081148542500948E-4	0.025016272049283847	0.0	0.0	
passover	0.0014162297085001897	0.0	0.0	0.0	
pasta	0.0014162297085001897	0.0	0.0	0.0	
pastemagazine	0.0014162297085001897	0.0	0.0	0.0	
pastner	0.0014162297085001897	0.0	0.0	0.0	
patent	0.0014162297085001897	0.0	0.0	0.0	
patient	0.0014162297085001897	0.0	0.0	0.0	
patients	0.0	0.050032544098567694	0.0	0.0	
patricks	0.0014162297085001897	0.0	0.0	0.0	
patriots	0.0014162297085001897	0.0	0.0	0.0	
patron	0.0014162297085001897	0.0	0.0	0.0	
pats	0.0	0.050032544098567694	0.0	0.0	
patsummitt	0.0014162297085001897	0.0	0.0	0.0	
pattys	0.0014162297085001897	0.0	0.0	0.0	
paul	0.004248689125500569	0.0	0.0	0.0	
paulhunter	0.0028324594170003794	0.0	0.0	0.0	
pay	0.0028324594170003794	0.0	0.0	0.0	
payoff	0.0014162297085001897	0.0	0.0	0.0	
pb	0.0014162297085001897	0.0	0.0	0.0	
pbostick	0.0014162297085001897	0.0	0.0	0.0	
pbs	0.0014162297085001897	0.0	0.0	0.0	
pcas	0.0028324594170003794	0.0	0.0	0.0	
peace	0.005664918834000759	0.025016272049283847	0.0	0.0	
peak	0.0	0.050032544098567694	0.0	0.0	
peanut	0.005664918834000759	0.0	0.0	0.0	
pearlman	0.0014162297085001897	0.0	0.0	0.0	
pebble	0.0014162297085001897	0.0	0.0	0.0	
pebblebeach	0.0014162297085001897	0.0	0.0	0.0	
pecan	0.004248689125500569	0.0	0.0	0.0	
pect	0.0014162297085001897	0.0	0.0	0.0	
pee	0.0014162297085001897	0.0	0.0	0.0	
peek	0.008497378251001138	0.0	0.0	0.0	
peeps	0.0014162297085001897	0.0	0.0	0.0	
penalties	0.0	0.050032544098567694	0.0	0.0	
pencil	0.0014162297085001897	0.0	0.0	0.0	
pensay	0.0014162297085001897	0.0	0.0	0.0	
people	0.016286641647752183	0.025016272049283847	0.0	0.0	
peoples	0.004248689125500569	0.0	0.0	0.0	
peopleschoice	0.008497378251001138	0.0	0.0	0.0	
pep	0.0014162297085001897	0.0	0.0	0.0	
pepsi	0.0070811485425009485	0.0	0.0	0.0	
pepsihalftime	0.005664918834000759	0.0	0.0	0.0	
pepsihalftimelive	0.0028324594170003794	0.0	0.0	0.0	
perfect	0.004248689125500569	0.0	0.0	0.0	
perfection	0.004248689125500569	0.0	0.0	0.0	
perform	0.0070811485425009485	0.0	0.0	0.0	
performance	0.012746067376501708	0.0	0.0	0.0	
performers	0.0014162297085001897	0.0	0.0	0.0	
performing	0.012746067376501708	0.0	0.0	0.0	
performs	0.0014162297085001897	0.0	0.0	0.0	
period	0.004248689125500569	0.0	0.0	0.0	
persian	0.0014162297085001897	0.0	0.0	0.0	
person	0.021243445627502845	0.0	0.0	0.0	
personal	0.0028324594170003794	0.0	0.0	0.0	
personality	0.0	0.0	0.09044975269713924	0.0	
personally	0.0028324594170003794	0.0	0.0	0.0	
perth	0.005664918834000759	0.0	0.0	0.0	
peter	0.0014162297085001897	0.0	0.0	0.0	
peterplinto	0.0014162297085001897	0.0	0.0	0.0	
peteyorn	0.0014162297085001897	0.0	0.0	0.0	
petsitterec	0.0014162297085001897	0.0	0.0	0.0	
pettipetticoat	0.0014162297085001897	0.0	0.0	0.0	
peyton	0.0021243445627502845	0.15009763229570308	0.0	0.0	
peytonmanning	0.0014162297085001897	0.0	0.0	0.0	
peytonmanningcouldnt	0.0014162297085001897	0.0	0.0	0.0	
peytonmanningfc	0.0	0.10006508819713539	0.0	0.0	
peytonmanninggo	0.0	0.050032544098567694	0.0	0.0	
pgajuniorseries	0.0014162297085001897	0.0	0.0	0.0	
pgatour	0.0014162297085001897	0.0	0.0	0.0	
pharrell	0.029740823878503984	0.0	0.0	0.0	
phelps	0.0014162297085001897	0.0	0.0	0.0	
phenomenal	7.081148542500948E-4	0.050032544098567694	0.0	0.0	
phenomenally	0.0014162297085001897	0.0	0.0	0.0	
phife	0.0014162297085001897	0.0	0.0	0.0	
phil	0.0014162297085001897	0.0	0.0	0.0	
philandocastile	0.0028324594170003794	0.0	0.0	0.0	
phillip	0.0014162297085001897	0.0	0.0	0.0	
philly	0.008497378251001138	0.0	0.0	0.0	
phoenix	0.0028324594170003794	0.0	0.0	0.0	
phoenixpark	0.0014162297085001897	0.0	0.0	0.0	
phone	0.0021243445627502845	0.025016272049283847	0.0	0.0	
photo	0.015578526793502087	0.0	0.0	0.0	
photobomb	0.0014162297085001897	0.0	0.0	0.0	
photographerbut	0.0014162297085001897	0.0	0.0	0.0	
photos	0.014162297085001897	0.0	0.0	0.0	
pic	0.0070811485425009485	0.0	0.0	0.0	
pick	0.0070811485425009485	0.0	0.0	0.0	
picking	0.0014162297085001897	0.0	0.0	0.0	
picnic	0.0014162297085001897	0.0	0.0	0.0	
pics	0.0014162297085001897	0.0	0.0	0.0	
pie	0.0070811485425009485	0.0	0.0	0.0	
piece	0.0014162297085001897	0.025016272049283847	0.0	0.0	
pieces	0.0014162297085001897	0.025016272049283847	0.0	0.0	
pig	0.0014162297085001897	0.0	0.0	0.0	
piggyback	0.0014162297085001897	0.0	0.0	0.0	
pikfunks	0.0014162297085001897	0.0	0.0	0.0	
pikot	0.0014162297085001897	0.0	0.0	0.0	
pilgrimagefest	0.004248689125500569	0.0	0.0	0.0	
pinkman	0.0014162297085001897	0.0	0.0	0.0	
pinky	0.0014162297085001897	0.0	0.0	0.0	
pins	0.0014162297085001897	0.0	0.0	0.0	
pinstripes	0.0014162297085001897	0.0	0.0	0.0	
pinterest	0.0014162297085001897	0.0	0.0	0.0	
pinup	0.0	0.0	0.09044975269713924	0.0	
pinupsupplies	0.0	0.0	0.09044975269713924	0.0	
pioneer	0.005664918834000759	0.0	0.0	0.0	
pioneersbdays	0.0014162297085001897	0.0	0.0	0.0	
piranhas	0.0014162297085001897	0.0	0.0	0.0	
piranhasbeca	0.0014162297085001897	0.0	0.0	0.0	
pissed	0.0014162297085001897	0.0	0.0	0.0	
pistorius	0.0014162297085001897	0.0	0.0	0.0	
pizza	0.009913607959501329	0.0	0.0	0.0	
pjs	0.0014162297085001897	0.0	0.0	0.0	
place	0.007789263396751044	0.0	0.04522487634856962	0.0	
places	0.0014162297085001897	0.0	0.0	0.0	
plan	0.0014162297085001897	0.0	0.0	0.0	
planet	0.0014162297085001897	0.0	0.0	0.0	
planned	0.0014162297085001897	0.0	0.0	0.0	
plans	0.0014162297085001897	0.0	0.0	0.0	
plantation	0.0014162297085001897	0.0	0.0	0.0	
platinum	0.0028324594170003794	0.0	0.0	0.0	
platinumgrille	0.0014162297085001897	0.0	0.0	0.0	
play	0.024075905044503226	0.0	0.0	0.0	
playboy	0.0014162297085001897	0.0	0.0	0.0	
playclass	0.0014162297085001897	0.0	0.0	0.0	
played	0.010621722813751422	0.025016272049283847	0.0	0.0	
playedgetoutandvote	0.0014162297085001897	0.0	0.0	0.0	
playground	0.0014162297085001897	0.0	0.0	0.0	
playin	0.0014162297085001897	0.0	0.0	0.0	
playing	0.0038206248380321093	0.010382690992614003	0.018770019584905262	0.0	
playitloud	0.0028324594170003794	0.0	0.0	0.0	
playlist	0.0028324594170003794	0.0	0.0	0.0	
playoffs	0.008497378251001138	0.0	0.0	0.0	
plays	0.0028324594170003794	0.0	0.0	0.0	
pleasure	0.0028324594170003794	0.0	0.0	0.0	
plenty	0.0014162297085001897	0.0	0.0	0.0	
pls	0.0028324594170003794	0.0	0.0	0.0	
pm	0.07222771513350967	0.0	0.0	0.0	
pocket	0.0014162297085001897	0.0	0.0	0.0	
point	0.005664918834000759	0.0	0.0	0.0	
points	0.0014162297085001897	0.0	0.0	0.0	
pokemon	0.0	0.0	0.09044975269713924	0.0	
poland	0.0028324594170003794	0.0	0.0	0.0	
politically	0.0014162297085001897	0.0	0.0	0.0	
polo	0.0014162297085001897	0.0	0.0	0.0	
poopinajar	0.0014162297085001897	0.0	0.0	0.0	
pop	0.008497378251001138	0.0	0.0	0.0	
pope	0.0014162297085001897	0.0	0.0	0.0	
poppas	0.0014162297085001897	0.0	0.0	0.0	
poppy	0.0028324594170003794	0.0	0.0	0.0	
poprock	0.004248689125500569	0.0	0.0	0.0	
pops	0.0014162297085001897	0.0	0.0	0.0	
popstar	0.0014162297085001897	0.0	0.0	0.0	
popstarmovie	0.0014162297085001897	0.0	0.0	0.0	
popularinthe	0.0014162297085001897	0.0	0.0	0.0	
pork	0.0014162297085001897	0.0	0.0	0.0	
portland	0.0028324594170003794	0.0	0.0	0.0	
portrait	0.0014162297085001897	0.0	0.0	0.0	
portraits	0.0014162297085001897	0.0	0.0	0.0	
pose	0.0014162297085001897	0.0	0.0	0.0	
positivity	0.0014162297085001897	0.0	0.0	0.0	
possibilities	0.0	0.050032544098567694	0.0	0.0	
post	0.0017633653098609735	0.0	0.018770019584905262	0.023135488952456672	
posted	0.0014162297085001897	0.0	0.0	0.0	
poster	0.0028324594170003794	0.0	0.0	0.0	
postgame	0.0014162297085001897	0.0	0.0	0.0	
postpone	0.0014162297085001897	0.0	0.0	0.0	
potato	0.0014162297085001897	0.0	0.0	0.0	
pov	0.0014162297085001897	0.0	0.0	0.0	
power	7.081148542500948E-4	0.025016272049283847	0.0	0.0	
powerful	0.0014162297085001897	0.0	0.0	0.0	
pr	0.004248689125500569	0.0	0.0	0.0	
practically	0.0014162297085001897	0.0	0.0	0.0	
praguevienna	0.0014162297085001897	0.0	0.0	0.0	
pray	0.0014162297085001897	0.0	0.0	0.0	
prayers	0.005664918834000759	0.025016272049283847	0.0	0.0	
praying	0.0014162297085001897	0.0	0.0	0.0	
pre	0.0028324594170003794	0.0	0.0	0.0	
preach	0.004248689125500569	0.0	0.0	0.0	
preciate	0.0014162297085001897	0.0	0.0	0.0	
prediction	0.0	0.0	0.0	0.11148625843523143	
prefer	0.0014162297085001897	0.0	0.0	0.0	
preferred	0.0	0.025016272049283847	0.04522487634856962	0.0	
pregnant	0.0028324594170003794	0.0	0.0	0.0	
pregrammy	0.0014162297085001897	0.0	0.0	0.0	
premiere	0.016994756502002276	0.0	0.0	0.0	
premiering	0.0028324594170003794	0.0	0.0	0.0	
preorder	0.016994756502002276	0.0	0.0	0.0	
preordered	0.004248689125500569	0.0	0.0	0.0	
prepared	0.0014162297085001897	0.0	0.0	0.0	
presale	0.011329837668001518	0.0	0.0	0.0	
presales	0.0028324594170003794	0.0	0.0	0.0	
presents	0.0014162297085001897	0.0	0.0	0.0	
president	0.008497378251001138	0.0	0.0	0.0	
presidential	0.0014162297085001897	0.0	0.0	0.0	
presidentofpop	0.0070811485425009485	0.0	0.0	0.0	
presley	0.0014162297085001897	0.0	0.0	0.0	
press	0.004248689125500569	0.0	0.0	0.0	
pressed	0.0014162297085001897	0.0	0.0	0.0	
pressure	0.0028324594170003794	0.0	0.0	0.0	
pretty	0.012746067376501708	0.0	0.0	0.0	
prettybirdpic	0.0028324594170003794	0.0	0.0	0.0	
prettykarminity	0.0014162297085001897	0.0	0.0	0.0	
preview	0.0014162297085001897	0.0	0.0	0.0	
previewing	0.0014162297085001897	0.0	0.0	0.0	
price	0.0014162297085001897	0.0	0.0	0.0	
priceless	0.0014162297085001897	0.0	0.0	0.0	
pricelessaccess	0.0014162297085001897	0.0	0.0	0.0	
pricelesspremieres	0.0014162297085001897	0.0	0.0	0.0	
pricelesssurpriseget	0.0014162297085001897	0.0	0.0	0.0	
pricelesssurprises	0.0014162297085001897	0.0	0.0	0.0	
priming	0.0	0.050032544098567694	0.0	0.0	
prince	0.0028324594170003794	0.0	0.0	0.0	
princeonsnl	0.0014162297085001897	0.0	0.0	0.0	
print	0.0014162297085001897	0.0	0.0	0.0	
printed	0.004248689125500569	0.0	0.0	0.0	
prisfinghot	0.0014162297085001897	0.0	0.0	0.0	
prizes	0.0014162297085001897	0.0	0.0	0.0	
pro	2.9389421831016227E-4	0.0	0.018770019584905262	0.06940646685737002	
problem	0.004248689125500569	0.0	0.0	0.0	
procedure	0.0014162297085001897	0.0	0.0	0.0	
proceeds	0.0014162297085001897	0.0	0.0	0.0	
process	0.0028324594170003794	0.0	0.0	0.0	
prodigy	0.0014162297085001897	0.0	0.0	0.0	
produced	0.0028324594170003794	0.0	0.0	0.0	
producer	0.0014162297085001897	0.0	0.0	0.0	
producing	0.0014162297085001897	0.0	0.0	0.0	
production	0.0014162297085001897	0.0	0.0	0.0	
profil	0.0014162297085001897	0.0	0.0	0.0	
profiling	0.0	0.0	0.09044975269713924	0.0	
profootballhof	0.0	0.050032544098567694	0.0	0.0	
programmed	0.0014162297085001897	0.0	0.0	0.0	
project	0.0014162297085001897	0.0	0.0	0.0	
prom	0.0014162297085001897	0.0	0.0	0.0	
promise	0.0028324594170003794	0.0	0.0	0.0	
promo	0.0014162297085001897	0.0	0.0	0.0	
proof	0.004248689125500569	0.0	0.0	0.0	
prop	0.0014162297085001897	0.0	0.0	0.0	
props	0.004248689125500569	0.0	0.0	0.0	
propsdad	0.0014162297085001897	0.0	0.0	0.0	
propsjt	0.0014162297085001897	0.0	0.0	0.0	
pros	0.0028324594170003794	0.0	0.0	0.0	
protect	0.005664918834000759	0.0	0.0	0.0	
proudtobeanamerican	0.0014162297085001897	0.0	0.0	0.0	
provide	0.0028324594170003794	0.0	0.0	0.0	
ps	0.005664918834000759	0.0	0.0	0.0	
psalm	0.0014162297085001897	0.0	0.0	0.0	
pshhh	0.0014162297085001897	0.0	0.0	0.0	
pssh	0.0014162297085001897	0.0	0.0	0.0	
psssst	0.0014162297085001897	0.0	0.0	0.0	
pst	0.004248689125500569	0.0	0.0	0.0	
pt	0.024075905044503226	0.0	0.0	0.0	
ptet	0.0014162297085001897	0.0	0.0	0.0	
ptper	0.0028324594170003794	0.0	0.0	0.0	
pts	0.0014162297085001897	0.0	0.0	0.0	
public	0.0014162297085001897	0.0	0.0	0.0	
publicists	0.0014162297085001897	0.0	0.0	0.0	
puerto	0.0028324594170003794	0.0	0.0	0.0	
pull	0.005664918834000759	0.0	0.0	0.0	
pulled	0.0014162297085001897	0.0	0.0	0.0	
pumped	0.0014162297085001897	0.0	0.0	0.0	
punch	0.0014162297085001897	0.0	0.0	0.0	
punishment	0.0014162297085001897	0.0	0.0	0.0	
puppies	0.0	0.050032544098567694	0.0	0.0	
pure	0.0014162297085001897	0.0	0.0	0.0	
purple	0.0028324594170003794	0.0	0.0	0.0	
purpledga	0.0014162297085001897	0.0	0.0	0.0	
pushat	0.004248689125500569	0.0	0.0	0.0	
pusherlovegirl	0.0028324594170003794	0.0	0.0	0.0	
pushups	0.0014162297085001897	0.0	0.0	0.0	
puts	0.0014162297085001897	0.0	0.0	0.0	
putt	0.0014162297085001897	0.0	0.0	0.0	
putting	0.0028324594170003794	0.0	0.0	0.0	
qa	0.004248689125500569	0.0	0.0	0.0	
qb	0.0	0.10006508819713539	0.0	0.0	
qcgolf	0.0014162297085001897	0.0	0.0	0.0	
qtiptheabstract	0.0028324594170003794	0.0	0.0	0.0	
qualify	0.0014162297085001897	0.0	0.0	0.0	
quartet	0.0014162297085001897	0.0	0.0	0.0	
queen	0.0014162297085001897	0.0	0.0	0.0	
quest	0.0014162297085001897	0.0	0.0	0.0	
question	0.009913607959501329	0.0	0.0	0.0	
questions	0.009913607959501329	0.0	0.0	0.0	
questlove	0.009913607959501329	0.0	0.0	0.0	
questonian	0.0014162297085001897	0.0	0.0	0.0	
quincypondexter	0.0014162297085001897	0.0	0.0	0.0	
quirky	0.0014162297085001897	0.0	0.0	0.0	
quit	0.0014162297085001897	0.0	0.0	0.0	
quotable	0.0014162297085001897	0.0	0.0	0.0	
quote	0.0014162297085001897	0.0	0.0	0.0	
quotes	0.0014162297085001897	0.0	0.0	0.0	
rabat	0.0014162297085001897	0.0	0.0	0.0	
race	0.0014162297085001897	0.0	0.0	0.0	
racharmstrongx	0.0014162297085001897	0.0	0.0	0.0	
rad	0.0014162297085001897	0.0	0.0	0.0	
radio	0.009913607959501329	0.0	0.0	0.0	
radiocleary	0.0014162297085001897	0.0	0.0	0.0	
radiodisney	0.0014162297085001897	0.0	0.0	0.0	
rafael	0.0014162297085001897	0.0	0.0	0.0	
rage	0.0014162297085001897	0.0	0.0	0.0	
ragsroberts	0.0014162297085001897	0.0	0.0	0.0	
ragtime	0.0014162297085001897	0.0	0.0	0.0	
rain	0.0014162297085001897	0.0	0.0	0.0	
raise	0.0028324594170003794	0.0	0.0	0.0	
raised	0.0014162297085001897	0.0	0.0	0.0	
raisin	0.0	0.050032544098567694	0.0	0.0	
raising	0.0028324594170003794	0.0	0.0	0.0	
raisman	0.0014162297085001897	0.0	0.0	0.0	
raleigh	0.0028324594170003794	0.0	0.0	0.0	
raleighnashville	0.0014162297085001897	0.0	0.0	0.0	
ralph	0.0014162297085001897	0.0	0.0	0.0	
ramiss	0.0014162297085001897	0.0	0.0	0.0	
ramtrucks	0.0014162297085001897	0.0	0.0	0.0	
random	0.005664918834000759	0.0	0.0	0.0	
randomly	0.0014162297085001897	0.0	0.0	0.0	
randomstuff	0.0014162297085001897	0.0	0.0	0.0	
randomthoughts	0.0014162297085001897	0.0	0.0	0.0	
range	0.0028324594170003794	0.0	0.0	0.0	
rap	0.0014162297085001897	0.0	0.0	0.0	
rapbattle	0.0014162297085001897	0.0	0.0	0.0	
rapino	0.0028324594170003794	0.0	0.0	0.0	
rare	0.0014162297085001897	0.0	0.0	0.0	
rat	0.0014162297085001897	0.0	0.0	0.0	
rate	0.0014162297085001897	0.0	0.0	0.0	
ratedstar	0.0014162297085001897	0.0	0.0	0.0	
ratings	0.0	0.050032544098567694	0.0	0.0	
ravens	0.0014162297085001897	0.0	0.0	0.0	
raw	0.0	0.0	0.0	0.11148625843523143	
ray	0.0014162297085001897	0.0	0.0	0.0	
rayana	0.0014162297085001897	0.0	0.0	0.0	
razrfit	0.0014162297085001897	0.0	0.0	0.0	
