	TorontoStar	only1nabil	AcadieSon	AndreasKalo	RyersonU	sageryerson	TetraRyerson	mathryerson	CatsRuleNews	TheCatTweeting	sweetiepiecat	ElDiabloZoe	
laroche	0.0030115711204113035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
larriv	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
larson	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
las	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
laser	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lasers	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lash	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lashes	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lasted	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lastgang	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
latch	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
late	0.0	0.0	0.0	0.0	0.0167091043741337	0.0	0.0	0.0	0.0	0.01760658081717491	0.011342347644728	0.0	
latenight	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
latest	0.003541425682361697	0.004393510887233579	0.0	0.003901019726415712	0.018565671526815222	0.0	0.0	0.0	0.008262760583096614	0.0012178985455351893	0.0018829998409676766	0.0	
latimes	0.0	0.007939362518207885	0.0	0.0023497995561810696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
latimesl	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
latin	0.0010038570401371013	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
latino	0.0	0.0	0.029445922207581163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
latinopalestino	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
laud	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
laudas	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lauded	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
laug	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
laugh	0.0	0.0010983777218083947	0.001527645239624232	0.001950509863207856	0.0	0.0	0.0	0.0	0.0	0.0	0.0362955124631296	0.0	
laughed	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
laugher	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
laughing	0.0	0.0010983777218083947	0.001527645239624232	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.013610817173673599	0.0	
laughingstocks	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
laughs	5.019285200685506E-4	0.0026464541727359617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
launch	0.0	0.013232270863679809	0.0	0.018798396449448557	0.00835455218706685	0.0	0.0	0.005388586022806831	0.0	0.0	0.0	0.0	
launched	0.0015057855602056518	0.0	0.0036807402759476454	0.0	0.003713134305363044	0.0	0.0	0.005388586022806831	0.0	0.0	0.0	0.0	
launchers	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
launches	0.0	0.0	0.0	0.0	0.0055697014580445665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
launching	2.0831915778598217E-4	0.0010983777218083947	0.0	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
launchready	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
launchyu	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
laundering	5.019285200685506E-4	0.0	0.0	0.0023497995561810696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lauraarmy	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
laureate	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lauren	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
laurenpelley	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
laurenpelleypictwittercom	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
laurenpelleypictwittercoma	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
laval	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
law	0.0	0.0	0.0	0.0	0.007426268610726088	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
lawmakers	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawns	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawnseither	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawreform	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawrence	4.1663831557196433E-4	0.0	0.001527645239624232	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawrie	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
laws	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawschool	0.0	0.0	0.0	0.018798396449448557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawschoolproblems	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawschoolshow	0.0	0.0	0.0	0.0845927840225185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawschooltexts	0.0	0.0	0.0	0.032897193786534974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawsocietylsuc	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawson	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawsuit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawsuits	0.0030115711204113035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawyer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
lawyerist	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawyerocracy	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawyers	0.0	0.0021967554436167895	0.007638226198121161	0.020480353563682486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lawyerself	0.0	0.0	0.0	0.014098797337086418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lax	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lay	0.0015057855602056518	0.0	0.011042220827842937	0.0	0.0	0.0	0.0	0.0	0.0	0.02347544108956655	0.006805408586836799	0.0	
layered	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
layering	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
layers	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
layla	0.0030115711204113035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lays	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lazy	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0469508821791331	0.0045369390578912	0.0	
lb	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
lbc	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lbj	0.0	0.010585816690943847	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lbzf	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lcbo	0.0010038570401371013	0.007939362518207885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lcdo	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lch	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lco	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lcxq	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ld	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ldbrillante	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ldi	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ldmmgnkir	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ldqhrano	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
le	0.0015057855602056518	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
lead	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leader	0.0029164682090037503	0.004393510887233579	0.003055290479248464	0.0	0.0055697014580445665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leaders	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leadership	0.0	0.0	0.0	0.0	0.011139402916089133	0.0	0.0	0.016165758068420494	0.0	0.0	0.0	0.0	
leading	0.0	0.0	0.0	0.0	0.014852537221452177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leadoff	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leads	0.0030115711204113035	0.0026464541727359617	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
leadtrump	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leaf	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
leaffans	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leafnation	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leafs	0.06073335092829463	0.04234326676377539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leafsflorida	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leafsmontreal	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leafsnation	0.0	0.026464541727359618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leafsnew	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leafsottawa	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leafsphiladelphia	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leafstampa	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leafy	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
league	8.332766311439287E-4	0.01647566582712592	0.0	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leagues	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leak	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leakburn	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leaked	0.0	0.0010983777218083947	0.001527645239624232	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leaking	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leaks	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leamington	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lean	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013610817173673599	0.0	
leap	0.006023142240822607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
learn	0.0	0.0	0.0	0.0	0.19122641672619678	0.0	0.0	0.0	0.0	0.020541010953370728	0.022684695289456	0.0	
learned	4.1663831557196433E-4	0.005491888609041973	0.0	0.001950509863207856	0.007426268610726088	0.0	0.0	0.0	0.0	0.0	0.0090738781157824	0.0	
learners	0.0010038570401371013	0.0	0.0	0.0	0.0055697014580445665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
learning	2.0831915778598217E-4	0.0	0.001527645239624232	9.75254931603928E-4	0.02599194013754131	0.0	0.0	0.005388586022806831	0.0	0.0	0.0045369390578912	0.0	
learns	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leary	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lease	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leash	0.004015428160548405	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leasing	0.0	0.0	0.0	0.014098797337086418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leather	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0317585734052384	0.0	
leave	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.032278731498154	0.013610817173673599	0.0	
leaveitintheground	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leaves	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.022684695289456	0.0	
leaving	8.332766311439287E-4	0.003295133165425184	0.001527645239624232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090738781157824	0.0	
lebanese	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lebron	2.0831915778598217E-4	0.023065932157976286	0.0	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lebrondrizzychris	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lebronhe	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lebrons	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lebrontiago	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lech	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lecture	5.019285200685506E-4	0.0	0.0	0.0023497995561810696	0.018565671526815222	0.0	0.0	0.016165758068420494	0.0	0.0	0.0	0.0	
led	2.0831915778598217E-4	0.0021967554436167895	0.0	0.001950509863207856	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
lee	0.0025096426003427532	0.0	0.0	0.0023497995561810696	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leeiniowa	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leerosen	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lees	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leespalaceto	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
left	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008262760583096614	0.0024357970910703786	0.006590499443386868	0.0	
leftwing	0.0	0.0	0.014722961103790582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lefty	0.0	0.0	0.029445922207581163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leg	0.0	0.010585816690943847	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090738781157824	0.0	
legacy	4.1663831557196433E-4	0.0	0.003055290479248464	9.75254931603928E-4	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legal	0.0016665532622878573	0.0	0.003055290479248464	0.06826784521227496	0.009282835763407611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legalese	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legalize	0.0010038570401371013	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legalizes	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legalizing	0.0050192852006855065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legally	2.0831915778598217E-4	0.0	0.0045829357188726955	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legend	2.0831915778598217E-4	0.0010983777218083947	0.0	0.001950509863207856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legendary	0.0	0.0052929083454719235	0.0	0.0023497995561810696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legends	2.0831915778598217E-4	0.0021967554436167895	0.0	0.001950509863207856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legendsofthesummer	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legible	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legionella	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legions	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legislate	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legislation	6.249574733579465E-4	0.0	0.003055290479248464	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legislative	0.0	0.0	0.0	0.004699599112362139	0.0167091043741337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legislature	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legit	0.0	0.0052929083454719235	0.0	0.011748997780905348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legitimate	5.019285200685506E-4	0.0	0.0	0.0023497995561810696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legitimize	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lego	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legotommy	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
legs	0.0010038570401371013	0.0026464541727359617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029344301361958185	0.0090738781157824	0.0	
lehman	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leightweight	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leisure	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lelmnd	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lelu	0.0	0.0	0.014722961103790582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lemmy	0.0	0.0	0.0	0.014098797337086418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lena	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lend	0.0	0.0	0.0036807402759476454	0.004699599112362139	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0090738781157824	0.0	
lender	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lenders	0.0010038570401371013	0.0	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lending	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
length	0.0	0.0010983777218083947	0.001527645239624232	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lengthy	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lennons	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lenos	0.0	0.0	0.0	0.014098797337086418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lens	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lentaignes	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lenticular	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leo	0.0015057855602056518	0.0026464541727359617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leodicaprio	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leonard	0.0	0.0026464541727359617	0.014722961103790582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leonardcohen	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leonardo	0.0025096426003427532	0.0026464541727359617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leonhwolf	0.0	0.0	0.0	0.009399198224724278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leopard	0.0010038570401371013	0.0026464541727359617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leosis	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
les	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lesbian	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lesbos	0.0	0.0	0.014722961103790582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leshabitant	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
leslieville	0.0010038570401371013	0.0026464541727359617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lespolitiques	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lesslethal	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lesson	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090738781157824	0.0	
lessons	0.0025096426003427532	0.0	0.0	0.009399198224724278	0.014852537221452177	0.0	0.0	0.0	0.0	0.0029344301361958185	0.0045369390578912	0.0	
lethal	0.0010038570401371013	0.0	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lethbridge	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
letsgoheat	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
letsgototheex	0.0	0.0	0.0	0.004699599112362139	0.007426268610726088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
letter	0.0	0.0	0.0	0.0	0.037131343053630445	0.0	0.0	0.0	0.0	0.0	0.0090738781157824	0.0	
letterman	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
letters	0.0	0.0	0.0036807402759476454	0.0023497995561810696	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
letting	0.0	0.0052929083454719235	0.0036807402759476454	0.0	0.0055697014580445665	0.0	0.0	0.0	0.0	0.005868860272391637	0.0	0.0	
letx	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lev	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
levant	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
level	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
levelled	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
